customer_id,customer_type,customer_name,gender,birth_date,age,city,province,latitude,longitude,vehicle_id,vehicle_type,vehicle_brand,vehicle_year,vehicle_age,plate_region,organization_name,transaction_id,transaction_date,last_payment_date,payment_status,sw_amount,penalty_amount,claim_id,claim_count,claim_amount,journal_amount,inflation_rate,weather_condition,economic_index,segment,renewal_probability,cross_sell_score,retention_score,churn_risk,preferred_channel,last_campaign,campaign_response,predicted_revenue,data_quality_score
CUST004826,Individual,Wahyu Kusuma,Male,1986-03-27,40,Jakarta Pusat,DKI Jakarta,-6.252391,106.826511,VEH004826,Commercial Vehicle,Toyota,2006,20,B,,TRX004826,2024-10-12,2024-05-29,Paid,269464,0,,0,0,269464,1.66,Cloudy,104.9,Standard,0.302,0.417,0.413,0.231,WhatsApp,No Campaign,Not Contacted,236289.6,0.919
CUST004827,Individual,Rizki Kusuma,Male,1958-04-14,68,Bogor,Jawa Barat,-6.560514,106.774861,VEH004827,Motorcycle,Suzuki,2013,13,D,,TRX004827,2025-07-03,2024-12-14,Paid,34385,0,CLM004827,2,20000000,34385,4.91,Sunny,101.0,Standard,0.569,0.603,0.353,0.214,Mobile App,Renewal Reminder,Not Contacted,45269.2,0.916
CUST004828,Organization,Organization 4828,N/A,,,Banjarmasin,Kalimantan Selatan,-3.270894,114.614597,VEH004828,Truck,UD Trucks,2022,4,DA,UD Sejahtera 4828,TRX004828,2025-03-24,2023-12-10,Paid,505635,0,,0,0,505635,4.38,Cloudy,114.8,Growth,0.601,0.643,0.811,0.105,SMS,Renewal Reminder,No Response,1217797.1,0.942
CUST004829,Organization,Organization 4829,N/A,,,Singaraja,Bali,-8.168338,115.080005,VEH004829,Motorcycle,Kawasaki,2021,5,DK,UD Jaya 4829,TRX004829,2025-01-10,2022-08-23,Overdue,36154,50000,,0,0,86154,4.67,Cloudy,94.4,Growth,0.722,0.491,0.557,0.144,Mobile App,MTPL Cross-sell,Opened,33374.6,0.979
CUST004830,Individual,Wati Sari,Female,2001-07-21,25,Prabumulih,Sumatera Selatan,-3.406176,104.27159,VEH004830,Motorcycle,TVS,2016,10,BG,,TRX004830,2026-01-08,2024-05-22,Overdue,37559,100000,,0,0,137559,4.17,Rainy,83.3,Growth,0.459,0.569,0.834,0.11,WhatsApp,MTPL Cross-sell,No Response,92091.4,0.755
CUST004831,Individual,Dewi Pratama,Female,2000-08-27,26,Cimahi,Jawa Barat,-6.809326,107.583066,VEH004831,Motorcycle,Honda,2005,21,E,,TRX004831,2026-05-15,2025-05-09,Paid,40142,0,CLM004831,4,45000000,40142,3.5,Heavy Rain,94.0,Standard,0.515,0.314,0.434,0.342,Call Center,Renewal Reminder,Opened,22663.8,0.765
CUST004832,Individual,Ayu Wijaya,Female,1977-02-07,49,Pematangsiantar,Sumatera Utara,2.980948,99.083331,VEH004832,Passenger Car,Daihatsu,2022,4,BB,,TRX004832,2023-09-08,2023-04-11,Due Soon,157749,0,,0,0,157749,5.43,Heavy Rain,103.4,Growth,0.726,0.761,0.589,0.176,SMS,No Campaign,Not Contacted,377365.8,0.879
CUST004833,Individual,Rudi Hartono,Male,1995-07-01,31,Jakarta Utara,DKI Jakarta,-6.092587,106.818467,VEH004833,Passenger Car,Mitsubishi,2013,13,B,,TRX004833,2023-01-02,2022-12-22,Paid,136275,0,,0,0,136275,5.16,Heavy Rain,86.1,Standard,0.582,0.314,0.364,0.516,Call Center,No Campaign,Not Contacted,173798.5,0.962
CUST004834,Individual,Wati Wahyudi,Female,1951-12-17,75,Parepare,Sulawesi Selatan,-3.988235,119.596968,VEH004834,Motorcycle,Suzuki,2009,17,DP,,TRX004834,2025-10-05,2025-01-10,Paid,45359,0,,0,0,45359,3.96,Cloudy,84.2,Standard,0.323,0.315,0.435,0.542,Call Center,No Campaign,Not Contacted,41447.9,0.926
CUST004835,Individual,Dian Saputra,Female,1961-07-16,65,Bandung,Jawa Barat,-6.977768,107.678671,VEH004835,Passenger Car,Hyundai,2010,16,E,,TRX004835,2025-02-26,2024-01-18,Due Soon,152322,0,CLM004835,5,50000000,152322,5.16,Cloudy,109.9,Premium,0.846,0.878,0.822,0.108,Email,No Campaign,Not Contacted,530959.8,0.834
CUST004836,Individual,Fajar Putra,Male,1972-10-06,54,Sidoarjo,Jawa Timur,-7.402442,112.695555,VEH004836,Motorcycle,TVS,2024,2,N,,TRX004836,2023-02-07,2022-07-19,Paid,31910,0,CLM004836,3,25000000,31910,1.66,Cloudy,113.8,Standard,0.381,0.37,0.427,0.321,SMS,MTPL Cross-sell,No Response,21219.2,0.922
CUST004837,Individual,Putri Santoso,Female,1952-02-02,74,Makassar,Sulawesi Selatan,-5.178141,119.444818,VEH004837,Motorcycle,Suzuki,2012,14,DD,,TRX004837,2026-05-07,2026-01-31,Paid,35780,0,,0,0,35780,3.83,Rainy,107.7,Standard,0.602,0.58,0.595,0.189,Call Center,Renewal Reminder,Opened,51285.2,0.984
CUST004838,Individual,Yuni Saputra,Female,1973-06-25,53,Parepare,Sulawesi Selatan,-4.016369,119.59649,VEH004838,Bus,Mercedes-Benz,2025,1,DD,,TRX004838,2024-04-24,2024-04-03,Paid,1109794,0,CLM004838,5,30000000,1109794,4.01,Sunny,83.2,At Risk,0.274,0.072,0.053,0.642,SMS,No Campaign,Not Contacted,527974.0,0.894
CUST004839,Individual,Fitri Kusuma,Female,1991-11-13,35,Ambon,Maluku,-3.713475,128.253704,VEH004839,Truck,Mercedes-Benz,2022,4,DE,,TRX004839,2023-06-16,2022-12-20,Paid,452516,0,,0,0,452516,3.17,Rainy,81.4,Growth,0.511,0.779,0.754,0.077,Mobile App,MTPL Cross-sell,Converted,582364.0,0.974
CUST004840,Organization,Organization 4840,N/A,,,Yogyakarta,Jawa Tengah,-7.81349,110.397792,VEH004840,Motorcycle,TVS,2026,0,K,CV Prima 4840,TRX004840,2023-01-08,2022-11-30,Overdue,40646,100000,,0,0,140646,3.21,Rainy,87.4,Standard,0.701,0.436,0.504,0.44,Mobile App,MTPL Cross-sell,Not Contacted,32078.2,0.904
CUST004841,Individual,Dian Wijaya,Female,1985-09-05,41,Yogyakarta,Jawa Tengah,-7.740551,110.381668,VEH004841,Motorcycle,Suzuki,2012,14,AA,,TRX004841,2026-05-06,2023-02-01,Due Soon,34394,0,,0,0,34394,1.65,Rainy,92.9,Standard,0.517,0.268,0.563,0.206,WhatsApp,MTPL Cross-sell,Not Contacted,50266.3,0.975
CUST004842,Organization,Organization 4842,N/A,,,Batam,Kepulauan Riau,0.994778,104.042136,VEH004842,Motorcycle,Suzuki,2010,16,BP,UD Utama 4842,TRX004842,2026-02-02,2023-10-17,Overdue,34374,50000,,0,0,84374,3.21,Heavy Rain,111.6,Growth,0.451,0.638,0.462,0.387,SMS,No Campaign,Not Contacted,58794.0,0.784
CUST004843,Individual,Deny Setiawan,Male,1989-06-13,37,Bandar Lampung,Lampung,-5.497706,105.342446,VEH004843,Passenger Car,Hyundai,2024,2,BE,,TRX004843,2025-07-06,2023-05-20,Paid,153382,0,,0,0,153382,1.79,Cloudy,85.2,Growth,0.667,0.697,0.514,0.122,Call Center,No Campaign,Not Contacted,319685.2,0.805
CUST004844,Individual,Rudi Saputra,Male,1983-04-14,43,Depok,Jawa Barat,-6.348104,106.744799,VEH004844,Motorcycle,Honda,2026,0,Z,,TRX004844,2026-03-10,2025-01-26,Paid,39837,0,,0,0,39837,2.98,Sunny,94.3,Growth,0.776,0.454,0.765,0.151,Call Center,Renewal Reminder,No Response,97432.5,0.797
CUST004845,Individual,Rini Kusuma,Female,2004-06-10,22,Jakarta Timur,DKI Jakarta,-6.210371,106.909982,VEH004845,Motorcycle,Suzuki,2013,13,B,,TRX004845,2026-01-17,2026-01-09,Overdue,35038,100000,,0,0,135038,5.29,Sunny,102.3,At Risk,0.241,0.214,0.144,0.803,WhatsApp,MTPL Cross-sell,No Response,6863.5,0.771
CUST004846,Organization,Organization 4846,N/A,,,Bandung,Jawa Barat,-6.902459,107.728608,VEH004846,Motorcycle,TVS,2024,2,T,CV Prima 4846,TRX004846,2024-09-20,2023-04-29,Paid,33751,0,,0,0,33751,4.19,Cloudy,94.4,At Risk,0.29,0.246,0.219,0.699,SMS,MTPL Cross-sell,Not Contacted,19347.1,0.761
CUST004847,Individual,Budi Wijaya,Male,1957-03-17,69,Bekasi,Jawa Barat,-6.222086,106.92409,VEH004847,Motorcycle,Honda,2007,19,T,,TRX004847,2024-04-24,2024-04-22,Paid,40990,0,CLM004847,2,10000000,40990,3.84,Rainy,113.5,Standard,0.581,0.349,0.537,0.194,SMS,MTPL Cross-sell,No Response,38933.8,0.943
CUST004848,Individual,Dedi Kusuma,Male,1950-03-19,76,Sidoarjo,Jawa Timur,-7.373212,112.638534,VEH004848,Motorcycle,Yamaha,2023,3,M,,TRX004848,2025-01-16,2022-12-03,Overdue,42805,100000,,0,0,142805,4.33,Cloudy,93.7,At Risk,0.349,0.389,0.132,0.91,WhatsApp,Renewal Reminder,No Response,31715.6,0.85
CUST004849,Individual,Rini Setiawan,Female,1963-11-27,63,Pematangsiantar,Sumatera Utara,2.958439,99.011423,VEH004849,Motorcycle,TVS,2008,18,BA,,TRX004849,2023-07-12,2023-02-18,Installment,38876,100000,CLM004849,1,15000000,138876,4.94,Rainy,100.9,Growth,0.559,0.648,0.64,0.09,WhatsApp,MTPL Cross-sell,Clicked,52183.5,0.864
CUST004850,Individual,Ratna Nugroho,Female,1965-02-22,61,Bukittinggi,Sumatera Barat,-0.304541,100.439233,VEH004850,Motorcycle,Suzuki,2005,21,BA,,TRX004850,2023-07-21,2022-07-23,Due Soon,45154,0,,0,0,45154,2.56,Cloudy,87.7,Standard,0.651,0.519,0.327,0.159,Mobile App,MTPL Cross-sell,Opened,37920.6,0.892
CUST004851,Individual,Rizki Wijaya,Male,1983-09-22,43,Bekasi,Jawa Barat,-6.335783,106.932458,VEH004851,Bus,Hino,2007,19,T,,TRX004851,2023-05-08,2022-08-12,Paid,987578,0,,0,0,987578,3.82,Rainy,103.1,At Risk,0.331,0.066,0.32,0.814,WhatsApp,Renewal Reminder,Opened,408490.4,0.835
CUST004852,Individual,Fitri Nugroho,Female,1984-12-08,42,Madiun,Jawa Timur,-7.663124,111.521005,VEH004852,Passenger Car,Toyota,2005,21,L,,TRX004852,2025-02-10,2024-08-11,Paid,166841,0,,0,0,166841,3.03,Rainy,111.4,Growth,0.651,0.573,0.765,0.06,Email,Renewal Reminder,Not Contacted,170007.5,0.784
CUST004853,Individual,Dedi Rahayu,Male,1959-07-26,67,Pekanbaru,Riau,0.55797,101.411011,VEH004853,Passenger Car,Daihatsu,2006,20,BM,,TRX004853,2023-01-26,2022-10-19,Paid,157489,0,,0,0,157489,3.35,Sunny,95.9,At Risk,0.129,0.328,0.331,0.805,Mobile App,No Campaign,Not Contacted,61397.2,0.773
CUST004854,Individual,Budi Pratama,Male,1977-11-05,49,Singkawang,Kalimantan Barat,0.916708,109.061606,VEH004854,Passenger Car,Suzuki,2025,1,KB,,TRX004854,2023-07-31,2022-10-06,Due Soon,182844,0,,0,0,182844,2.59,Sunny,82.2,Standard,0.337,0.211,0.586,0.448,Call Center,MTPL Cross-sell,No Response,168258.5,0.923
CUST004855,Individual,Gilang Pratama,Male,1968-08-02,58,Bandar Lampung,Lampung,-5.514599,105.241021,VEH004855,Motorcycle,Suzuki,2021,5,BE,,TRX004855,2026-03-27,2026-01-02,Paid,36957,0,CLM004855,4,10000000,36957,4.63,Sunny,100.7,At Risk,0.275,0.073,0.224,0.663,WhatsApp,No Campaign,Not Contacted,14774.2,0.794
CUST004856,Individual,Gilang Gunawan,Male,2003-04-28,23,Bandar Lampung,Lampung,-5.384311,105.210179,VEH004856,Bus,Mercedes-Benz,2019,7,BE,,TRX004856,2023-09-23,2022-06-22,Paid,989479,0,,0,0,989479,3.39,Cloudy,112.9,Growth,0.495,0.758,0.802,0.409,Call Center,No Campaign,Not Contacted,792103.6,0.956
CUST004857,Individual,Rini Wijaya,Female,1970-02-18,56,Jakarta Utara,DKI Jakarta,-6.1628,106.711212,VEH004857,Truck,Hino,2010,16,B,,TRX004857,2024-11-11,2023-07-28,Installment,595110,0,CLM004857,4,30000000,595110,5.19,Sunny,90.8,Standard,0.467,0.201,0.606,0.453,WhatsApp,MTPL Cross-sell,Not Contacted,400484.8,0.775
CUST004858,Individual,Sinta Sari,Female,1989-03-23,37,Jakarta Timur,DKI Jakarta,-6.194525,106.853314,VEH004858,Motorcycle,TVS,2015,11,B,,TRX004858,2025-08-14,2024-02-22,Due Soon,41980,0,,0,0,41980,3.35,Sunny,82.5,At Risk,0.201,0.244,0.142,0.775,Mobile App,No Campaign,Not Contacted,10016.1,0.897
CUST004859,Individual,Dedi Wijaya,Male,1983-06-16,43,Yogyakarta,Jawa Tengah,-7.836119,110.39264,VEH004859,Commercial Vehicle,Mitsubishi,2007,19,AD,,TRX004859,2023-12-17,2023-10-22,Paid,269239,0,,0,0,269239,1.74,Cloudy,86.1,At Risk,0.161,0.279,0.139,0.796,Call Center,MTPL Cross-sell,Converted,136546.0,0.795
CUST004860,Individual,Yuni Hidayat,Female,1982-07-04,44,Pematangsiantar,Sumatera Utara,3.024167,99.087646,VEH004860,Motorcycle,TVS,2009,17,BK,,TRX004860,2026-05-28,2024-07-27,Paid,32815,0,,0,0,32815,2.89,Rainy,94.0,Standard,0.708,0.306,0.549,0.154,Email,Renewal Reminder,No Response,33754.7,0.927
CUST004861,Individual,Bayu Wijaya,Male,1979-08-05,47,Bogor,Jawa Barat,-6.68425,106.816567,VEH004861,Passenger Car,Mitsubishi,2011,15,E,,TRX004861,2025-01-01,2023-07-17,Paid,173724,0,,0,0,173724,1.63,Sunny,103.2,Growth,0.535,0.642,0.846,0.122,Mobile App,No Campaign,Not Contacted,349394.0,0.753
CUST004862,Individual,Faisal Kusuma,Male,1978-08-14,48,Binjai,Sumatera Utara,3.672654,98.417511,VEH004862,Passenger Car,Honda,2005,21,BK,,TRX004862,2023-04-18,2022-06-30,Overdue,179346,100000,,0,0,279346,4.88,Rainy,81.6,Growth,0.734,0.493,0.575,0.245,Mobile App,Renewal Reminder,Not Contacted,200816.1,0.817
CUST004863,Organization,Organization 4863,N/A,,,Kediri,Jawa Timur,-7.799213,112.011681,VEH004863,Passenger Car,Toyota,2022,4,S,Yayasan Maju 4863,TRX004863,2023-07-25,2023-06-24,Overdue,134208,25000,CLM004863,5,15000000,159208,2.86,Cloudy,114.9,Growth,0.555,0.562,0.627,0.336,Call Center,MTPL Cross-sell,No Response,142151.8,0.904
CUST004864,Individual,Bambang Hartono,Male,2005-11-07,21,Pekalongan,Jawa Tengah,-6.897984,109.600138,VEH004864,Passenger Car,Suzuki,2017,9,K,,TRX004864,2024-11-04,2024-03-03,Installment,153989,100000,,0,0,253989,3.22,Sunny,86.5,At Risk,0.306,0.281,0.248,0.864,Call Center,Renewal Reminder,Not Contacted,49053.9,0.888
CUST004865,Individual,Andi Setiawan,Male,1965-09-19,61,Singaraja,Bali,-8.054253,115.121598,VEH004865,Passenger Car,Toyota,2009,17,DK,,TRX004865,2023-08-26,2023-08-07,Paid,170384,0,,0,0,170384,4.63,Cloudy,88.0,Growth,0.537,0.786,0.546,0.298,Email,Renewal Reminder,Converted,364888.0,0.844
CUST004866,Individual,Budi Susanto,Male,1999-09-04,27,Cimahi,Jawa Barat,-6.825355,107.612667,VEH004866,Bus,Scania,2016,10,Z,,TRX004866,2023-05-18,2023-05-07,Overdue,1008826,100000,,0,0,1108826,2.91,Rainy,99.7,Growth,0.452,0.466,0.613,0.359,Call Center,No Campaign,Not Contacted,2017841.5,0.857
CUST004867,Individual,Dimas Putra,Male,2003-10-26,23,Jakarta Pusat,DKI Jakarta,-6.179995,106.777368,VEH004867,Motorcycle,Honda,2006,20,B,,TRX004867,2023-03-14,2022-09-03,Overdue,37209,100000,,0,0,137209,5.25,Sunny,102.4,Growth,0.739,0.743,0.712,0.082,SMS,MTPL Cross-sell,No Response,77900.6,0.966
CUST004868,Individual,Sri Sari,Female,1990-12-21,36,Banda Aceh,Aceh,5.583473,95.299742,VEH004868,Bus,Mercedes-Benz,2026,0,BL,,TRX004868,2024-03-15,2024-01-06,Paid,828936,0,,0,0,828936,2.01,Cloudy,87.3,At Risk,0.057,0.248,0.177,0.943,Call Center,Renewal Reminder,No Response,617658.6,0.88
CUST004869,Individual,Dian Sari,Female,1998-07-12,28,Madiun,Jawa Timur,-7.668999,111.55629,VEH004869,Passenger Car,Honda,2006,20,M,,TRX004869,2023-03-18,2022-09-07,Paid,167607,0,,0,0,167607,2.37,Cloudy,108.1,Standard,0.382,0.266,0.584,0.497,SMS,Renewal Reminder,No Response,76285.7,0.755
CUST004870,Individual,Indah Rahayu,Female,1987-06-28,39,Jakarta Pusat,DKI Jakarta,-6.159496,106.889507,VEH004870,Passenger Car,Honda,2018,8,B,,TRX004870,2024-08-16,2023-03-03,Installment,154091,50000,CLM004870,5,15000000,204091,5.49,Cloudy,94.8,Standard,0.747,0.536,0.664,0.487,Email,No Campaign,Not Contacted,142996.2,0.877
CUST004871,Individual,Nurul Pratama,Female,1982-10-27,44,Madiun,Jawa Timur,-7.706984,111.594011,VEH004871,Motorcycle,Yamaha,2020,6,P,,TRX004871,2025-10-06,2023-12-09,Paid,38090,0,,0,0,38090,2.42,Sunny,99.1,At Risk,0.291,0.397,0.129,0.599,WhatsApp,MTPL Cross-sell,Clicked,19089.2,0.894
CUST004872,Individual,Lestari Kusuma,Female,2003-10-16,23,Singaraja,Bali,-8.048893,115.149378,VEH004872,Passenger Car,Nissan,2006,20,DK,,TRX004872,2023-08-28,2023-02-04,Due Soon,156236,0,,0,0,156236,2.49,Sunny,88.1,Growth,0.49,0.546,0.738,0.397,WhatsApp,Renewal Reminder,Opened,267346.4,0.916
CUST004873,Individual,Yusuf Wijaya,Male,1950-05-13,76,Bukittinggi,Sumatera Barat,-0.36359,100.328357,VEH004873,Motorcycle,Honda,2025,1,BA,,TRX004873,2024-06-15,2023-06-10,Paid,37639,0,,0,0,37639,4.85,Cloudy,98.3,Standard,0.498,0.267,0.654,0.237,Call Center,Renewal Reminder,Not Contacted,55054.4,0.87
CUST004874,Individual,Maya Hartono,Female,1966-06-23,60,Jakarta Utara,DKI Jakarta,-6.175011,106.833224,VEH004874,Motorcycle,Kawasaki,2012,14,B,,TRX004874,2026-06-10,2025-12-02,Paid,45444,0,,0,0,45444,5.28,Sunny,114.8,Premium,0.806,0.791,0.842,0.029,Email,No Campaign,Not Contacted,131153.3,0.934
CUST004875,Individual,Irwan Hidayat,Male,1991-12-25,35,Jakarta Timur,DKI Jakarta,-6.289104,106.979467,VEH004875,Passenger Car,Mitsubishi,2010,16,B,,TRX004875,2026-01-09,2022-07-08,Paid,144490,0,,0,0,144490,4.66,Sunny,94.3,Standard,0.662,0.255,0.319,0.466,SMS,No Campaign,Not Contacted,86063.2,0.767
CUST004876,Individual,Wati Wijaya,Female,1953-07-19,73,Binjai,Sumatera Utara,3.523456,98.463568,VEH004876,Motorcycle,Suzuki,2019,7,BK,,TRX004876,2023-05-24,2022-08-24,Overdue,37812,50000,,0,0,87812,3.35,Sunny,94.6,At Risk,0.303,0.292,0.348,0.637,WhatsApp,Renewal Reminder,No Response,20111.9,0.938
CUST004877,Individual,Teguh Nugroho,Male,1987-08-21,39,Bandar Lampung,Lampung,-5.505777,105.202501,VEH004877,Truck,Isuzu,2014,12,BE,,TRX004877,2023-08-30,2023-08-08,Installment,464101,25000,,0,0,489101,4.79,Sunny,101.5,At Risk,0.264,0.086,0.226,0.756,SMS,No Campaign,Not Contacted,246337.7,0.969
CUST004878,Individual,Deny Sari,Male,1969-03-22,57,Sukabumi,Jawa Barat,-6.974082,106.940883,VEH004878,Motorcycle,Yamaha,2010,16,F,,TRX004878,2023-01-06,2022-11-01,Paid,39448,0,,0,0,39448,2.33,Sunny,91.0,At Risk,0.328,0.28,0.196,0.688,WhatsApp,Renewal Reminder,No Response,18669.9,0.948
CUST004879,Individual,Dian Putra,Female,2002-09-07,24,Malang,Jawa Timur,-8.014521,112.571209,VEH004879,Commercial Vehicle,Isuzu,2022,4,M,,TRX004879,2025-03-12,2023-11-26,Paid,235742,0,,0,0,235742,2.96,Sunny,106.9,Growth,0.44,0.638,0.507,0.365,Call Center,Renewal Reminder,No Response,556688.4,0.772
CUST004880,Individual,Budi Wahyudi,Male,2003-02-08,23,Bekasi,Jawa Barat,-6.264491,107.014683,VEH004880,Motorcycle,Yamaha,2019,7,F,,TRX004880,2023-06-16,2022-09-14,Due Soon,42243,0,,0,0,42243,1.89,Cloudy,103.9,At Risk,0.184,0.327,0.255,0.832,Call Center,MTPL Cross-sell,No Response,14232.4,0.854
CUST004881,Individual,Arif Wahyudi,Male,1957-01-21,69,Kediri,Jawa Timur,-7.810197,111.964556,VEH004881,Motorcycle,Suzuki,2008,18,AE,,TRX004881,2024-05-31,2023-11-19,Paid,38340,0,,0,0,38340,1.59,Rainy,114.2,Standard,0.61,0.647,0.618,0.369,Call Center,Renewal Reminder,No Response,30824.2,0.93
CUST004882,Individual,Fitri Nugroho,Female,1974-12-23,52,Cirebon,Jawa Barat,-6.770945,108.509698,VEH004882,Bus,Mercedes-Benz,2008,18,T,,TRX004882,2026-04-10,2025-01-11,Paid,811120,0,,0,0,811120,4.7,Sunny,95.0,Growth,0.781,0.711,0.789,0.247,WhatsApp,MTPL Cross-sell,No Response,1612523.6,0.807
CUST004883,Individual,Bayu Hidayat,Male,2004-03-08,22,Sidoarjo,Jawa Timur,-7.511855,112.662994,VEH004883,Passenger Car,Hyundai,2020,6,L,,TRX004883,2025-08-22,2024-10-11,Overdue,181305,50000,,0,0,231305,3.59,Sunny,98.3,At Risk,0.165,0.354,0.326,0.734,Call Center,MTPL Cross-sell,Not Contacted,99137.2,0.899
CUST004884,Individual,Agus Susanto,Male,1995-01-02,31,Prabumulih,Sumatera Selatan,-3.396616,104.217828,VEH004884,Passenger Car,Toyota,2025,1,BG,,TRX004884,2024-02-09,2023-08-06,Paid,163393,0,,0,0,163393,1.84,Heavy Rain,109.4,At Risk,0.17,0.191,0.227,0.581,WhatsApp,No Campaign,Not Contacted,113314.5,0.906
CUST004885,Individual,Agus Kusuma,Male,1971-08-23,55,Magelang,Jawa Tengah,-7.546313,110.257377,VEH004885,Passenger Car,Wuling,2020,6,H,,TRX004885,2024-09-02,2023-01-29,Paid,150447,0,CLM004885,4,10000000,150447,5.26,Cloudy,114.8,At Risk,0.164,0.098,0.26,0.776,Mobile App,Renewal Reminder,No Response,40105.8,0.915
CUST004886,Individual,Fajar Sari,Male,2005-12-11,21,Padang,Sumatera Barat,-1.002211,100.428037,VEH004886,Passenger Car,Honda,2017,9,BA,,TRX004886,2023-08-01,2022-08-19,Overdue,180065,100000,,0,0,280065,4.14,Sunny,99.9,Standard,0.704,0.419,0.4,0.168,Email,No Campaign,Not Contacted,182387.5,0.76
CUST004887,Individual,Agus Santoso,Male,1986-11-12,40,Cirebon,Jawa Barat,-6.782525,108.528258,VEH004887,Passenger Car,Nissan,2024,2,T,,TRX004887,2023-12-04,2023-10-03,Due Soon,161503,0,CLM004887,4,45000000,161503,2.58,Sunny,97.9,Standard,0.491,0.584,0.468,0.525,WhatsApp,No Campaign,Not Contacted,80616.9,0.941
CUST004888,Individual,Arif Susanto,Male,1990-03-17,36,Singaraja,Bali,-8.053284,115.105449,VEH004888,Truck,Mitsubishi,2010,16,DK,,TRX004888,2026-06-14,2025-04-01,Paid,620900,0,,0,0,620900,4.32,Sunny,96.1,At Risk,0.069,0.181,0.185,0.629,Email,No Campaign,Not Contacted,211274.5,0.985
CUST004889,Individual,Sri Setiawan,Female,1957-03-04,69,Bandar Lampung,Lampung,-5.407711,105.307754,VEH004889,Truck,Mitsubishi,2011,15,BE,,TRX004889,2026-04-07,2025-04-14,Paid,469177,0,,0,0,469177,1.78,Sunny,85.1,Standard,0.308,0.229,0.484,0.287,SMS,No Campaign,Not Contacted,411349.1,0.761
CUST004890,Individual,Andi Sari,Male,1982-05-20,44,Magelang,Jawa Tengah,-7.452306,110.271435,VEH004890,Bus,Hino,2015,11,R,,TRX004890,2025-01-25,2022-07-27,Paid,938295,0,CLM004890,3,5000000,938295,3.9,Sunny,99.8,Standard,0.597,0.429,0.544,0.458,Mobile App,MTPL Cross-sell,Not Contacted,1219604.4,0.862
CUST004891,Individual,Lestari Hartono,Female,1966-09-18,60,Pekalongan,Jawa Tengah,-6.84828,109.647049,VEH004891,Passenger Car,Honda,2013,13,AA,,TRX004891,2023-04-14,2023-02-16,Paid,162911,0,,0,0,162911,2.24,Sunny,93.7,At Risk,0.363,0.132,0.121,0.71,Mobile App,No Campaign,Not Contacted,104227.2,0.883
CUST004892,Individual,Lestari Santoso,Female,1996-07-19,30,Prabumulih,Sumatera Selatan,-3.376459,104.296213,VEH004892,Truck,UD Trucks,2008,18,BG,,TRX004892,2023-03-10,2022-11-13,Due Soon,502495,0,,0,0,502495,5.26,Cloudy,97.8,Standard,0.368,0.361,0.494,0.118,Call Center,Renewal Reminder,Clicked,256801.9,0.806
CUST004893,Individual,Rudi Putra,Male,1951-02-28,75,Semarang,Jawa Tengah,-6.911742,110.370885,VEH004893,Motorcycle,Yamaha,2010,16,H,,TRX004893,2023-06-01,2022-08-24,Paid,41972,0,,0,0,41972,2.54,Rainy,83.6,Standard,0.491,0.504,0.347,0.292,Email,MTPL Cross-sell,Opened,29969.5,0.896
CUST004894,Individual,Teguh Kusuma,Male,1994-12-14,32,Jakarta Utara,DKI Jakarta,-6.077409,106.755054,VEH004894,Motorcycle,Suzuki,2005,21,B,,TRX004894,2023-05-20,2023-01-01,Due Soon,38864,0,,0,0,38864,2.84,Rainy,111.5,Standard,0.54,0.529,0.36,0.422,Mobile App,Renewal Reminder,Opened,40723.5,0.822
CUST004895,Organization,Organization 4895,N/A,,,Parepare,Sulawesi Selatan,-4.049006,119.660308,VEH004895,Passenger Car,Honda,2008,18,DP,Koperasi Sentosa 4895,TRX004895,2025-02-09,2023-06-05,Installment,167417,100000,,0,0,267417,2.72,Sunny,106.4,Standard,0.412,0.515,0.523,0.451,SMS,Renewal Reminder,Not Contacted,98268.2,0.774
CUST004896,Organization,Organization 4896,N/A,,,Samarinda,Kalimantan Timur,-0.581394,117.164581,VEH004896,Passenger Car,Honda,2026,0,KT,Yayasan Nusantara 4896,TRX004896,2023-10-23,2023-09-21,Paid,142515,0,,0,0,142515,2.95,Rainy,97.5,Standard,0.353,0.38,0.384,0.49,Email,No Campaign,Not Contacted,178048.9,0.791
CUST004897,Individual,Budi Hartono,Male,1992-09-03,34,Medan,Sumatera Utara,3.541008,98.616699,VEH004897,Truck,Mitsubishi,2018,8,BB,,TRX004897,2026-03-02,2025-04-06,Installment,542159,0,,0,0,542159,2.69,Sunny,95.8,Growth,0.628,0.69,0.713,0.053,WhatsApp,MTPL Cross-sell,Not Contacted,595199.7,0.973
CUST004898,Individual,Teguh Sari,Male,1997-11-22,29,Palembang,Sumatera Selatan,-2.995312,104.788461,VEH004898,Passenger Car,Honda,2009,17,BG,,TRX004898,2023-12-26,2022-10-13,Paid,161078,0,,0,0,161078,5.18,Sunny,108.8,Standard,0.336,0.547,0.662,0.346,Mobile App,No Campaign,Not Contacted,69963.1,0.863
CUST004899,Individual,Arif Putra,Male,1979-12-11,47,Binjai,Sumatera Utara,3.605041,98.499666,VEH004899,Motorcycle,TVS,2006,20,BA,,TRX004899,2024-04-16,2022-10-12,Overdue,43024,0,,0,0,43024,3.8,Cloudy,104.9,Standard,0.569,0.523,0.487,0.131,Mobile App,Renewal Reminder,No Response,32200.9,0.853
